id,time,isRank,winner_name,winner_god_1,winner_god_2,winner_god_ban,winner_deck_code,winner_normal_card_1,winner_normal_card_2,winner_normal_card_3,winner_normal_card_4,winner_normal_card_5,winner_normal_card_6,winner_normal_card_7,winner_special_card_1,winner_special_card_2,winner_special_card_3,loser_name,loser_god_1,loser_god_2,loser_god_ban,loser_deck_code,loser_normal_card_1,loser_normal_card_2,loser_normal_card_3,loser_normal_card_4,loser_normal_card_5,loser_normal_card_6,loser_normal_card_7,loser_special_card_1,loser_special_card_2,loser_special_card_3,loser_isPublic,winner_isPublic
1413,2022-11-06 08:35:02.657331,0,Drone,14-O,08-A1,None,140EA00818ED,14-O-N-1,14-O-N-2,14-O-N-4,14-O-N-6,08-O-N-4,08-O-N-5,08-O-N-6,08-A1-S-1,08-O-S-2,08-O-S-4,MADJ,01-O,16-AA1,None,010E8A162D98,01-O-N-1,01-O-N-2,01-O-N-4,16-O-N-1,16-O-N-3,16-O-N-4,16-AA1-N-7,01-O-S-1,01-O-S-3,16-AA1-S-4,1,1
1414,2022-11-07 12:57:50.648563,0,ÖÂ?,03-O,04-A1,14-O,030E64041F06,03-O-N-1,03-O-N-2,03-O-N-5,03-O-N-6,04-A1-N-1,04-O-N-2,04-O-N-3,03-O-S-2,04-A1-S-2,04-O-S-3,Ø¿Í¯ßÈôì,22-O,08-O,13-A1,220B9D080AA0,22-O-N-2,22-O-N-3,22-O-N-4,22-O-N-7,08-O-N-2,08-O-N-4,08-O-N-6,22-O-S-1,22-O-S-2,22-O-S-4,1,1
1415,2022-11-07 16:48:34.496916,0,horain,04-O,16-A1,11-A1,040896161ED8,04-O-N-4,04-O-N-7,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-7,04-O-S-2,04-O-S-3,16-A1-S-4,Serenity17,04-O,19-O,07-O,040C12190EE5,04-O-N-1,04-O-N-7,19-O-N-1,19-O-N-2,19-O-N-4,19-O-N-5,19-O-N-6,04-O-S-3,19-O-S-2,19-O-S-4,1,1
1416,2022-11-08 03:52:34.258546,1,PuniPaw,05-O,06-O,17-O,050C45060F68,05-O-N-1,05-O-N-5,06-O-N-1,06-O-N-2,06-O-N-3,06-O-N-5,06-O-N-6,05-O-S-2,05-O-S-4,06-O-S-1,taoblue03,17-O,13-O,03-O,170D95130E88,17-O-N-1,17-O-N-3,17-O-N-4,17-O-N-7,13-O-N-1,13-O-N-2,13-O-N-4,17-O-S-2,17-O-S-4,13-O-S-1,1,1
1417,2022-11-08 04:25:25.652905,0,Hyoue_O,10-O,08-O,17-A1,100922080EB9,10-O-N-3,10-O-N-6,08-O-N-1,08-O-N-2,08-O-N-4,08-O-N-6,08-O-N-7,10-O-S-3,08-O-S-1,08-O-S-4,ÀÌ¾Æ¸°,03-O,14-O,13-O,030E6D140E20,03-O-N-1,03-O-N-2,03-O-N-5,03-O-N-6,14-O-N-1,14-O-N-2,14-O-N-6,03-O-S-1,03-O-S-2,03-O-S-4,1,1
1418,2022-11-08 08:50:08.454974,1,Hyoue_O,01-A2,09-O,05-O,012F92090C46,01-O-N-1,01-O-N-2,01-A2-N-3,01-O-N-4,01-A2-N-7,09-O-N-1,09-O-N-5,01-O-S-3,09-O-S-2,09-O-S-3,taoblue03,13-O,17-O,03-O,130F00170E97,13-O-N-1,13-O-N-2,13-O-N-3,17-O-N-1,17-O-N-2,17-O-N-4,17-O-N-7,17-O-S-2,17-O-S-3,17-O-S-4,1,1
1419,2022-11-08 13:14:34.274126,0,andy7253,06-O,12-A1,03-A1,060F08121B6A,06-O-N-1,06-O-N-2,06-O-N-3,12-A1-N-2,12-O-N-3,12-O-N-5,12-A1-N-6,06-O-S-1,12-O-S-1,12-A1-S-3,Dr.Stove,12-A1,20-O,21-O,121FA9200E01,12-O-N-1,12-A1-N-2,12-O-N-3,12-O-N-4,12-A1-N-6,20-O-N-1,20-O-N-2,12-O-S-1,12-O-S-4,20-O-S-4,1,1
1420,2022-11-08 14:05:04.515717,1,Dr.Stove,18-O,05-O,22-O,180A6B050F40,18-O-N-2,18-O-N-5,18-O-N-6,05-O-N-1,05-O-N-2,05-O-N-3,05-O-N-5,18-O-S-1,18-O-S-3,18-O-S-4,andy7253,01-O,04-O,14-O,010E88040E59,01-O-N-1,01-O-N-2,01-O-N-4,04-O-N-1,04-O-N-2,04-O-N-5,04-O-N-7,01-O-S-1,04-O-S-1,04-O-S-4,1,1
1421,2022-11-08 14:46:51.225083,0,ZEROTOONE,02-A2,09-O,None,022F3A090A42,02-O-N-1,02-A2-N-2,02-O-N-3,02-O-N-6,02-A2-N-7,09-O-N-2,09-O-N-5,02-O-S-1,02-A2-S-3,09-O-S-3,Lucky_Chloe,01-O,21-O,None,010E4C210F41,01-O-N-1,01-O-N-2,01-O-N-5,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-5,01-O-S-1,01-O-S-2,21-O-S-4,1,1
1422,2022-11-08 15:32:44.710210,0,Lucky_Chloe,01-O,15-O,None,010E44150E5A,01-O-N-1,01-O-N-2,01-O-N-5,15-O-N-1,15-O-N-2,15-O-N-5,15-O-N-7,01-O-S-2,15-O-S-1,15-O-S-3,THisNew,14-A1,03-A1,None,141F26031A62,14-A1-N-1,14-O-N-2,14-O-N-3,14-O-N-6,03-A1-N-2,03-A1-N-5,03-O-N-6,14-O-S-2,14-O-S-3,03-O-S-3,1,1
1423,2022-11-08 16:15:32.069773,0,THisNew,16-A1,04-O,None,161E98040E1C,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-7,04-O-N-1,04-O-N-2,04-O-N-7,16-A1-S-4,04-O-S-1,04-O-S-2,ZEROTOONE,15-O,19-O,None,150931190E9C,15-O-N-3,15-O-N-6,15-O-N-7,19-O-N-1,19-O-N-2,19-O-N-4,19-O-N-7,15-O-S-4,19-O-S-1,19-O-S-2,1,1
1424,2022-11-09 14:22:58.108798,1,byeoru,19-O,07-A1,17-A1,1908A0071BED,19-O-N-4,19-O-N-6,07-A1-N-2,07-O-N-3,07-O-N-4,07-O-N-5,07-O-N-6,07-O-S-1,07-O-S-2,07-O-S-4,pdcjsrnr,01-A2,14-O,07-O,012E62140E2A,01-O-N-1,01-O-N-2,01-O-N-5,01-O-N-6,14-O-N-1,14-O-N-2,14-O-N-6,01-O-S-3,14-O-S-1,14-O-S-3,1,1
1425,2022-11-09 14:43:23.928782,0,MP745,14-A1,06-A1,05-A1,141C28061BDC,14-A1-N-1,14-O-N-6,06-A1-N-2,06-O-N-3,06-A1-N-4,06-O-N-5,06-O-N-7,14-A1-S-1,06-O-S-1,06-A1-S-2,¹Ý°©½À´Ï´Ù¶÷Áö,16-AA1,14-A1,17-A1,162E18141F2A,16-O-N-1,16-O-N-2,16-AA1-N-7,14-A1-N-1,14-O-N-2,14-O-N-3,14-O-N-6,16-AA1-S-4,14-A1-S-1,14-O-S-3,1,1
1426,2022-11-09 14:46:14.430321,0,ºñ°ø°³,01-O,11-O,None,010E43110CB1,01-O-N-1,01-O-N-2,01-O-N-5,11-O-N-1,11-O-N-4,11-O-N-6,11-O-N-7,01-O-S-3,01-O-S-4,11-O-S-4,ºñ°ø°³,09-O,14-O,None,090ADA140D28,09-O-N-2,09-O-N-4,09-O-N-5,09-O-N-7,14-O-N-1,14-O-N-3,14-O-N-6,09-O-S-1,09-O-S-3,14-O-S-1,1,1
1427,2022-11-09 16:21:11.955029,0,S.etA,05-O,02-O,16-A1,050E48020E9A,05-O-N-1,05-O-N-2,05-O-N-5,02-O-N-1,02-O-N-2,02-O-N-4,02-O-N-7,05-O-S-1,02-O-S-1,02-O-S-3,«·«¼«ó,17-O,21-O,03-O,170F2B210E40,17-O-N-1,17-O-N-2,17-O-N-3,17-O-N-6,21-O-N-1,21-O-N-2,21-O-N-5,17-O-S-1,17-O-S-3,17-O-S-4,1,1
1428,2022-11-10 09:25:05.381238,0,«·«¼«ó,02-A1,04-O,03-O,021E84040E9A,02-O-N-1,02-O-N-2,02-O-N-4,04-O-N-1,04-O-N-2,04-O-N-4,04-O-N-7,02-A1-S-2,04-O-S-1,04-O-S-3,S.etA,02-A2,14-O,16-A1,022E9E140C90,02-O-N-1,02-A2-N-2,02-O-N-4,02-A2-N-7,14-O-N-1,14-O-N-4,14-O-N-7,02-O-S-1,02-O-S-2,02-A2-S-3,1,1
1429,2022-11-11 06:02:29.281210,1,Hyoue_O,05-O,13-O,03-O,050C40130F6D,05-O-N-1,05-O-N-5,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-5,13-O-N-6,13-O-S-1,13-O-S-2,13-O-S-4,iloveiu,14-O,13-O,03-O,140E26130F84,14-O-N-1,14-O-N-2,14-O-N-6,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-4,14-O-S-2,14-O-S-3,13-O-S-2,1,1
1430,2022-11-11 06:30:36.154434,1,Hyoue_O,05-O,12-O,06-O,050EC1120E8A,05-O-N-1,05-O-N-2,05-O-N-4,05-O-N-5,12-O-N-1,12-O-N-2,12-O-N-4,05-O-S-4,12-O-S-1,12-O-S-3,iloveiu,14-O,13-O,03-O,140E26130E64,14-O-N-1,14-O-N-2,14-O-N-6,13-O-N-1,13-O-N-2,13-O-N-5,13-O-N-6,14-O-S-2,14-O-S-3,13-O-S-2,1,1
1431,2022-11-11 06:53:09.341807,1,Hyoue_O,08-O,05-O,02-A1,080EB30508C1,08-O-N-1,08-O-N-2,08-O-N-4,08-O-N-6,08-O-N-7,05-O-N-4,05-O-N-5,08-O-S-3,08-O-S-4,05-O-S-4,iloveiu,14-O,13-O,03-O,140E26130E64,14-O-N-1,14-O-N-2,14-O-N-6,13-O-N-1,13-O-N-2,13-O-N-5,13-O-N-6,14-O-S-2,14-O-S-3,13-O-S-2,1,1
1432,2022-11-11 09:13:34.029852,0,¹Ý°©½À´Ï´Ù¶÷Áö,05-O,06-O,08-A1,050C81060F6C,05-O-N-1,05-O-N-4,06-O-N-1,06-O-N-2,06-O-N-3,06-O-N-5,06-O-N-6,05-O-S-4,06-O-S-1,06-O-S-2,taoblue03,17-O,13-O,03-O,170F15130E18,17-O-N-1,17-O-N-2,17-O-N-3,17-O-N-7,13-O-N-1,13-O-N-2,13-O-N-7,17-O-S-2,17-O-S-4,13-O-S-1,1,1
1433,2022-11-11 09:37:41.283653,0,taoblue03,03-O,17-O,13-O,030B61170F0C,03-O-N-2,03-O-N-3,03-O-N-5,03-O-N-6,17-O-N-1,17-O-N-2,17-O-N-3,03-O-S-4,17-O-S-1,17-O-S-2,¹Ý°©½À´Ï´Ù¶÷Áö,14-A1,04-A2,06-A1,141D2A042E98,14-A1-N-1,14-O-N-3,14-O-N-6,04-O-N-1,04-A2-N-2,04-O-N-4,04-O-N-7,14-A1-S-1,14-O-S-3,04-O-S-1,1,1
1434,2022-11-11 13:17:20.726760,0,woodo,13-O,14-O,03-O,130E44140F26,13-O-N-1,13-O-N-2,13-O-N-5,14-O-N-1,14-O-N-2,14-O-N-3,14-O-N-6,13-O-S-2,14-O-S-2,14-O-S-3,LaQued,01-O,14-A1,10-A1,010C51141EA6,01-O-N-1,01-O-N-5,01-O-N-7,14-A1-N-1,14-O-N-2,14-O-N-4,14-O-N-6,01-O-S-4,14-O-S-2,14-O-S-3,1,1
1435,2022-11-11 13:43:21.488894,0,woodo,16-A1,11-O,15-O,161EF811081C,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-6,16-O-N-7,11-O-N-7,16-A1-S-4,11-O-S-1,11-O-S-2,LaQued,10-A1,06-O,18-O,101978060B2C,10-A1-N-3,10-O-N-5,10-O-N-6,10-O-N-7,06-O-N-2,06-O-N-3,06-O-N-6,10-O-S-1,06-O-S-1,06-O-S-2,1,1
1436,2022-11-11 14:18:29.735694,0,woodo,14-O,13-O,03-O,140F26130E44,14-O-N-1,14-O-N-2,14-O-N-3,14-O-N-6,13-O-N-1,13-O-N-2,13-O-N-5,14-O-S-2,14-O-S-3,13-O-S-2,Serenity17,16-O,04-O,21-O,160E80040E9E,16-O-N-1,16-O-N-2,16-O-N-4,04-O-N-1,04-O-N-2,04-O-N-4,04-O-N-7,04-O-S-1,04-O-S-2,04-O-S-3,1,1
1437,2022-11-11 14:53:41.608739,0,woodo,03-O,14-O,09-O,030E61140E26,03-O-N-1,03-O-N-2,03-O-N-5,03-O-N-6,14-O-N-1,14-O-N-2,14-O-N-6,03-O-S-4,14-O-S-2,14-O-S-3,Serenity17,16-O,04-O,21-O,160EC8040E16,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,04-O-N-1,04-O-N-2,04-O-N-7,16-O-S-1,04-O-S-2,04-O-S-3,1,1
1438,2022-11-11 17:25:48.774153,0,¿ÀÆä¶ó¸ðÄ«,04-O,03-O,None,04098A030EE1,04-O-N-3,04-O-N-4,03-O-N-1,03-O-N-2,03-O-N-4,03-O-N-5,03-O-N-6,04-O-S-1,04-O-S-3,03-O-S-4,½É½ÉÇÑ°¡_BP,01-O,02-O,None,010EC8020E83,01-O-N-1,01-O-N-2,01-O-N-4,01-O-N-5,02-O-N-1,02-O-N-2,02-O-N-4,01-O-S-1,02-O-S-3,02-O-S-4,0,1
1439,2022-11-11 18:13:23.487633,0,¿ÀÆä¶ó¸ðÄ«,07-O,09-O,None,070FA8090A49,07-O-N-1,07-O-N-2,07-O-N-3,07-O-N-4,07-O-N-6,09-O-N-2,09-O-N-5,07-O-S-1,09-O-S-1,09-O-S-4,¸¶¼úÀÎÃ´,22-O,21-O,None,220894210EE9,22-O-N-4,22-O-N-7,21-O-N-1,21-O-N-2,21-O-N-4,21-O-N-5,21-O-N-6,22-O-S-2,21-O-S-1,21-O-S-4,1,1
1440,2022-11-11 18:44:50.339369,0,½É½ÉÇÑ°¡_BP,01-O,13-O,None,010EC8130E89,01-O-N-1,01-O-N-2,01-O-N-4,01-O-N-5,13-O-N-1,13-O-N-2,13-O-N-4,01-O-S-1,13-O-S-1,13-O-S-4,¸¶¼úÀÎÃ´,21-O,12-O,None,210DCA120D81,21-O-N-1,21-O-N-3,21-O-N-4,21-O-N-5,12-O-N-1,12-O-N-3,12-O-N-4,21-O-S-1,21-O-S-3,12-O-S-4,1,1
1441,2022-11-11 19:28:22.440740,0,¿ÀÆä¶ó¸ðÄ«,04-O,09-O,None,040BB2090A49,04-O-N-2,04-O-N-3,04-O-N-4,04-O-N-6,04-O-N-7,09-O-N-2,09-O-N-5,04-O-S-3,09-O-S-1,09-O-S-4,¸¶¼úÀÎÃ´,12-O,18-O,None,120A661809B8,12-O-N-2,12-O-N-5,12-O-N-6,18-O-N-3,18-O-N-4,18-O-N-6,18-O-N-7,12-O-S-2,12-O-S-3,18-O-S-1,1,1
1442,2022-11-11 20:13:49.182087,0,½É½ÉÇÑ°¡_BP,21-O,05-O,None,210F4A050C61,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-5,05-O-N-1,05-O-N-5,05-O-N-6,21-O-S-1,21-O-S-3,05-O-S-4,¸¶¼úÀÎÃ´,18-O,03-A1,None,1809DA031C31,18-O-N-3,18-O-N-4,18-O-N-5,18-O-N-7,03-O-N-1,03-O-N-6,03-O-N-7,18-O-S-1,18-O-S-3,03-O-S-4,1,1
1443,2022-11-11 21:15:29.406414,0,¸¶¼úÀÎÃ´,18-O,12-O,None,180D82120ECC,18-O-N-1,18-O-N-3,18-O-N-4,12-O-N-1,12-O-N-2,12-O-N-4,12-O-N-5,18-O-S-3,12-O-S-1,12-O-S-2,¿ÀÆä¶ó¸ðÄ«,07-O,09-A1,None,070CA8091B6A,07-O-N-1,07-O-N-4,07-O-N-6,09-O-N-2,09-O-N-3,09-A1-N-5,09-A1-N-6,07-O-S-1,09-O-S-1,09-O-S-3,1,1
1444,2022-11-12 07:20:46.330982,0,magoza,11-O,21-O,09-O,110EAC210F01,11-O-N-1,11-O-N-2,11-O-N-4,11-O-N-6,21-O-N-1,21-O-N-2,21-O-N-3,11-O-S-1,11-O-S-2,21-O-S-4,Kindflow3R,14-O,16-A1,15-O,140C06161EF8,14-O-N-1,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-6,16-O-N-7,14-O-S-2,14-O-S-3,16-A1-S-4,1,1
1445,2022-11-12 07:46:06.219680,0,magoza,15-O,02-O,19-O,150DD2020E0A,15-O-N-1,15-O-N-3,15-O-N-4,15-O-N-5,15-O-N-7,02-O-N-1,02-O-N-2,15-O-S-3,02-O-S-1,02-O-S-3,Kindflow3R,03-O,13-O,17-O,030F48130B49,03-O-N-1,03-O-N-2,03-O-N-3,03-O-N-5,13-O-N-2,13-O-N-3,13-O-N-5,03-O-S-1,13-O-S-1,13-O-S-4,1,1
1446,2022-11-12 08:20:21.611060,0,Kindflow3R,13-O,01-O,14-O,130F1C010D48,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-7,01-O-N-1,01-O-N-3,01-O-N-5,13-O-S-1,13-O-S-2,01-O-S-1,magoza,05-O,19-O,18-O,050E81190F29,05-O-N-1,05-O-N-2,05-O-N-4,19-O-N-1,19-O-N-2,19-O-N-3,19-O-N-6,05-O-S-4,19-O-S-1,19-O-S-4,1,1
1447,2022-11-12 09:05:34.605635,0,magoza,22-O,04-O,18-O,220F01040E96,22-O-N-1,22-O-N-2,22-O-N-3,04-O-N-1,04-O-N-2,04-O-N-4,04-O-N-7,22-O-S-4,04-O-S-2,04-O-S-3,Kindflow3R,01-O,14-O,13-O,010E08140FA6,01-O-N-1,01-O-N-2,14-O-N-1,14-O-N-2,14-O-N-3,14-O-N-4,14-O-N-6,01-O-S-1,14-O-S-2,14-O-S-3,1,1
1448,2022-11-12 10:00:14.862094,1,Siper,05-O,12-A1,04-O,050E40121BAB,05-O-N-1,05-O-N-2,05-O-N-5,12-A1-N-2,12-O-N-3,12-O-N-4,12-A1-N-6,12-O-S-1,12-A1-S-3,12-O-S-4,allley,19-O,15-O,17-A1,190AA91508F2,19-O-N-2,19-O-N-4,19-O-N-6,15-O-N-4,15-O-N-5,15-O-N-6,15-O-N-7,19-O-S-1,19-O-S-4,15-O-S-3,1,1
1449,2022-11-12 12:38:31.832073,0,cliche,02-O,06-O,None,020F08060DAC,02-O-N-1,02-O-N-2,02-O-N-3,06-O-N-1,06-O-N-3,06-O-N-4,06-O-N-6,02-O-S-1,06-O-S-1,06-O-S-2,Don,04-O,09-O,None,040A98090ECA,04-O-N-2,04-O-N-4,04-O-N-7,09-O-N-1,09-O-N-2,09-O-N-4,09-O-N-5,04-O-S-1,09-O-S-1,09-O-S-3,1,1
1450,2022-11-12 14:33:36.634027,1,allley,17-A1,19-O,15-O,171EA3190AA1,17-O-N-1,17-O-N-2,17-A1-N-4,17-O-N-6,19-O-N-2,19-O-N-4,19-O-N-6,17-O-S-3,17-A1-S-4,19-O-S-4,PuniPaw,12-A1,14-O,09-O,121AC8140DC6,12-A1-N-2,12-O-N-4,12-O-N-5,14-O-N-1,14-O-N-3,14-O-N-4,14-O-N-5,12-O-S-1,14-O-S-2,14-O-S-3,1,1
1451,2022-11-12 14:47:44.598548,1,PuniPaw,13-O,14-O,03-O,130F04140DC6,13-O-N-1,13-O-N-2,13-O-N-3,14-O-N-1,14-O-N-3,14-O-N-4,14-O-N-5,13-O-S-2,14-O-S-2,14-O-S-3,allley,17-A1,19-O,15-O,171DB3190A21,17-O-N-1,17-O-N-3,17-A1-N-4,17-O-N-6,17-O-N-7,19-O-N-2,19-O-N-6,17-O-S-3,17-A1-S-4,19-O-S-4,1,1
1452,2022-11-12 15:06:06.041207,1,PuniPaw,14-O,13-O,16-A1,140F06130F44,14-O-N-1,14-O-N-2,14-O-N-3,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-5,14-O-S-2,14-O-S-3,13-O-S-2,allley,19-O,18-O,10-O,190A29180B72,19-O-N-2,19-O-N-6,18-O-N-2,18-O-N-3,18-O-N-5,18-O-N-6,18-O-N-7,19-O-S-1,19-O-S-4,18-O-S-3,1,1
1453,2022-11-12 15:25:44.637793,1,PuniPaw,12-A1,14-O,16-A1,121A62140EC6,12-A1-N-2,12-O-N-5,12-A1-N-6,14-O-N-1,14-O-N-2,14-O-N-4,14-O-N-5,12-A1-S-3,14-O-S-2,14-O-S-3,allley,15-O,19-O,17-A1,150972190AA9,15-O-N-3,15-O-N-5,15-O-N-6,15-O-N-7,19-O-N-2,19-O-N-4,19-O-N-6,15-O-S-3,19-O-S-1,19-O-S-4,1,1
1454,2022-11-12 16:03:34.807588,1,allley,14-O,19-O,17-A1,140F26190A61,14-O-N-1,14-O-N-2,14-O-N-3,14-O-N-6,19-O-N-2,19-O-N-5,19-O-N-6,14-O-S-2,14-O-S-3,19-O-S-4,PuniPaw,12-A1,14-O,01-O,121A42140FC6,12-A1-N-2,12-O-N-5,14-O-N-1,14-O-N-2,14-O-N-3,14-O-N-4,14-O-N-5,12-A1-S-3,14-O-S-2,14-O-S-3,1,1
1455,2022-11-12 18:01:50.139271,0,THisNew,20-O,04-A2,None,200A14042EBC,20-O-N-2,20-O-N-7,04-O-N-1,04-A2-N-2,04-O-N-4,04-O-N-6,04-O-N-7,20-O-S-2,04-O-S-1,04-A2-S-2,ZEROTOONE,07-O,19-O,None,070A21190EE5,07-O-N-2,07-O-N-6,19-O-N-1,19-O-N-2,19-O-N-4,19-O-N-5,19-O-N-6,07-O-S-4,19-O-S-2,19-O-S-4,1,1
1456,2022-11-12 20:30:07.822253,1,taoblue03,13-O,17-O,03-O,130F04170F85,13-O-N-1,13-O-N-2,13-O-N-3,17-O-N-1,17-O-N-2,17-O-N-3,17-O-N-4,13-O-S-2,17-O-S-2,17-O-S-4,iloveiu,14-O,13-O,04-O,140E24130F8C,14-O-N-1,14-O-N-2,14-O-N-6,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-4,14-O-S-2,13-O-S-1,13-O-S-2,1,1
1457,2022-11-12 21:14:13.632797,1,taoblue03,03-O,13-O,17-O,030B4B130EC0,03-O-N-2,03-O-N-3,03-O-N-5,13-O-N-1,13-O-N-2,13-O-N-4,13-O-N-5,03-O-S-1,03-O-S-3,03-O-S-4,iloveiu,14-O,04-O,13-O,140E25040C78,14-O-N-1,14-O-N-2,14-O-N-6,04-O-N-1,04-O-N-5,04-O-N-6,04-O-N-7,14-O-S-2,14-O-S-4,04-O-S-1,1,1
1458,2022-11-12 21:38:40.573989,1,iloveiu,19-O,09-O,15-O,190E27090E50,19-O-N-1,19-O-N-2,19-O-N-6,09-O-N-1,09-O-N-2,09-O-N-5,09-O-N-7,19-O-S-2,19-O-S-3,19-O-S-4,taoblue03,03-O,13-O,17-O,030B6B130E80,03-O-N-2,03-O-N-3,03-O-N-5,03-O-N-6,13-O-N-1,13-O-N-2,13-O-N-4,03-O-S-1,03-O-S-3,03-O-S-4,1,1
1459,2022-11-14 18:45:11.559904,0,Siper,05-O,09-O,06-O,050CC1090F4A,05-O-N-1,05-O-N-4,05-O-N-5,09-O-N-1,09-O-N-2,09-O-N-3,09-O-N-5,05-O-S-4,09-O-S-1,09-O-S-3,horain,21-O,09-O,03-O,210F52090D0A,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-5,21-O-N-7,09-O-N-1,09-O-N-3,21-O-S-3,09-O-S-1,09-O-S-3,1,1
1460,2022-11-15 04:22:43.840016,1,Hyoue_O,08-O,06-O,20-O,080E82060DA5,08-O-N-1,08-O-N-2,08-O-N-4,06-O-N-1,06-O-N-3,06-O-N-4,06-O-N-6,08-O-S-3,06-O-S-2,06-O-S-4,AndromedaTouR,07-A1,01-A2,19-O,071AFA012918,07-A1-N-2,07-O-N-4,07-O-N-5,07-O-N-6,07-A1-N-7,01-A2-N-3,01-A2-N-7,07-O-S-1,07-A1-S-3,01-A2-S-1,1,1
1461,2022-11-15 05:03:23.545430,1,Hyoue_O,17-A1,04-A2,13-O,171EA9042C32,17-O-N-1,17-O-N-2,17-A1-N-4,17-O-N-6,04-O-N-1,04-O-N-6,04-O-N-7,17-A1-S-1,17-A1-S-4,04-A2-S-3,AndromedaTouR,03-O,06-O,20-O,030F69060C28,03-O-N-1,03-O-N-2,03-O-N-3,03-O-N-5,03-O-N-6,06-O-N-1,06-O-N-6,03-O-S-1,03-O-S-4,06-O-S-1,1,1
1462,2022-11-15 05:17:41.875331,1,Hyoue_O,05-O,02-O,04-O,050E08020EBA,05-O-N-1,05-O-N-2,02-O-N-1,02-O-N-2,02-O-N-4,02-O-N-6,02-O-N-7,05-O-S-1,02-O-S-1,02-O-S-3,AndromedaTouR,19-O,01-A2,07-A1,190AB9012D18,19-O-N-2,19-O-N-4,19-O-N-6,19-O-N-7,01-O-N-1,01-A2-N-3,01-A2-N-7,19-O-S-1,19-O-S-4,01-A2-S-1,1,1
1463,2022-11-15 05:43:32.799077,1,Hyoue_O,06-O,16-AA1,09-O,060B4C162E98,06-O-N-2,06-O-N-3,06-O-N-5,16-O-N-1,16-O-N-2,16-O-N-4,16-AA1-N-7,06-O-S-1,06-O-S-2,16-AA1-S-4,AndromedaTouR,01-A2,07-A1,19-O,01291C071AF2,01-A2-N-3,01-A2-N-7,07-A1-N-2,07-O-N-4,07-O-N-5,07-O-N-6,07-A1-N-7,01-A2-S-1,01-O-S-2,07-A1-S-3,1,1
1464,2022-11-15 11:04:30.080955,0,¹Â¿ì³×,15-O,17-O,19-O,150930170ECD,15-O-N-3,15-O-N-6,15-O-N-7,17-O-N-1,17-O-N-2,17-O-N-4,17-O-N-5,17-O-S-1,17-O-S-2,17-O-S-4,?¥ð¥å¥é¥ñ?¥á,12-A1,15-O,08-O,121BAA150B12,12-A1-N-2,12-O-N-3,12-O-N-4,12-A1-N-6,15-O-N-2,15-O-N-3,15-O-N-7,12-O-S-1,12-A1-S-3,15-O-S-3,1,1
1465,2022-11-16 13:26:01.964752,0,oddeyefrog,08-O,13-O,None,080CAC130E61,08-O-N-1,08-O-N-4,08-O-N-6,13-O-N-1,13-O-N-2,13-O-N-5,13-O-N-6,08-O-S-1,08-O-S-2,13-O-S-4,clisper,02-A1,03-A1,None,021DC1031CCC,02-O-N-1,02-A1-N-3,02-O-N-4,02-O-N-5,03-O-N-1,03-O-N-4,03-A1-N-5,02-O-S-4,03-O-S-1,03-A1-S-2,1,1
1466,2022-11-17 08:10:49.664033,0,Yilith,14-O,06-A1,None,140F260619A4,14-O-N-1,14-O-N-2,14-O-N-3,14-O-N-6,06-O-N-3,06-A1-N-4,06-O-N-6,14-O-S-2,14-O-S-3,06-A1-S-2,Pariah,06-O,04-A2,None,060F41042A36,06-O-N-1,06-O-N-2,06-O-N-3,06-O-N-5,04-A2-N-2,04-O-N-6,04-O-N-7,06-O-S-4,04-A2-S-2,04-A2-S-3,1,1
1467,2022-11-17 10:20:09.409201,0,Saya,01-O,16-O,21-O,010F2C160E84,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-6,16-O-N-1,16-O-N-2,16-O-N-4,01-O-S-1,01-O-S-2,16-O-S-2,¹Â¿ì³×,15-O,19-O,17-O,150938190EA9,15-O-N-3,15-O-N-6,15-O-N-7,19-O-N-1,19-O-N-2,19-O-N-4,19-O-N-6,15-O-S-1,19-O-S-1,19-O-S-4,1,1
1468,2022-11-17 20:07:54.727908,0,horain,17-O,09-O,18-O,170BF9090C02,17-O-N-2,17-O-N-3,17-O-N-4,17-O-N-5,17-O-N-6,17-O-N-7,09-O-N-1,17-O-S-1,17-O-S-4,09-O-S-3,Siper,13-O,09-O,14-O,130EBE090C40,13-O-N-1,13-O-N-2,13-O-N-4,13-O-N-6,13-O-N-7,09-O-N-1,09-O-N-5,13-O-S-1,13-O-S-2,13-O-S-3,1,1
